is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,market_segment,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,booking_changes,deposit_type,days_in_waiting_list,adr,required_car_parking_spaces,total_of_special_requests,guest_group_type,guest_origin
0,155,2017,April,28,2,2,1,0.0,0,BB,Direct,0,0,0,A,1,No Deposit,0,99.0,0,1,Solo,Foreign
0,28,2017,April,29,2,1,2,0.0,0,BB,Online TA,0,0,0,A,1,No Deposit,0,146.33,0,2,Couples,Foreign
0,0,2017,May,1,1,0,2,0.0,0,SC,Direct,0,0,0,D,0,No Deposit,0,150.0,1,1,Couples,Foreign
0,202,2017,April,27,2,3,2,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,130.5,0,2,Couples,Foreign
0,6,2017,April,29,2,1,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,163.33,0,0,Couples,Foreign
0,110,2017,April,27,2,3,2,0.0,0,BB,Direct,0,0,0,A,0,No Deposit,0,104.4,0,2,Couples,Foreign
0,110,2017,April,27,2,3,1,0.0,0,BB,Direct,0,0,0,A,0,No Deposit,0,100.8,0,1,Solo,Foreign
0,25,2017,April,28,2,2,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,128.5,0,0,Couples,Foreign
0,255,2017,April,28,2,2,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,78.35,0,1,Couples,Foreign
0,14,2017,April,28,2,2,2,0.0,0,BB,Direct,0,0,0,A,0,No Deposit,0,99.0,0,0,Couples,Foreign
0,1,2017,May,1,1,0,2,0.0,0,BB,Direct,0,0,0,A,0,No Deposit,0,160.0,0,0,Couples,Foreign
0,1,2017,May,1,1,0,2,0.0,0,BB,Direct,0,0,0,A,1,No Deposit,0,160.0,0,0,Couples,Foreign
0,16,2017,May,1,1,0,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,96.0,0,1,Couples,Foreign
0,110,2017,April,27,2,3,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,118.8,0,1,Couples,Foreign
0,9,2017,May,1,1,0,1,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,150.0,0,2,Solo,Foreign
0,202,2017,April,30,2,0,3,0.0,0,BB,Online TA,0,0,0,F,0,No Deposit,0,145.53,0,1,Family,Foreign
0,107,2017,April,27,2,3,2,0.0,0,HB,Online TA,0,0,0,A,0,No Deposit,0,154.8,0,2,Couples,Foreign
0,25,2017,April,30,2,0,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,142.0,0,1,Couples,Foreign
0,116,2017,April,28,2,2,3,0.0,0,BB,Online TA,0,0,0,E,1,No Deposit,0,180.63,0,1,Family,Foreign
0,324,2017,April,29,2,1,3,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,142.2,0,2,Family,Foreign
0,140,2017,April,28,2,2,2,0.0,0,BB,Offline TA/TO,0,0,0,A,0,No Deposit,0,130.0,0,0,Couples,Foreign
0,0,2017,May,1,1,0,2,0.0,0,BB,Direct,0,0,0,A,1,No Deposit,0,160.0,0,0,Couples,Foreign
0,164,2017,April,27,2,3,2,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,130.5,0,3,Couples,Foreign
0,26,2017,April,29,2,1,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,133.0,0,0,Couples,Foreign
0,112,2017,April,28,2,2,2,0.0,0,BB,Direct,0,0,0,D,0,No Deposit,0,123.75,0,1,Couples,Foreign
0,27,2017,April,28,2,2,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,137.5,1,3,Couples,Foreign
0,287,2017,April,28,2,2,2,0.0,0,BB,Online TA,0,0,0,A,2,No Deposit,0,112.85,0,0,Couples,Foreign
0,9,2017,April,29,2,1,2,0.0,0,BB,Direct,0,0,0,A,0,No Deposit,0,141.0,0,3,Couples,Foreign
0,109,2017,April,28,2,2,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,101.25,0,0,Couples,Foreign
0,29,2017,April,28,2,2,2,0.0,0,BB,Online TA,0,0,0,A,1,No Deposit,0,143.5,0,1,Couples,Foreign
0,168,2017,April,29,2,1,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,117.0,0,2,Couples,Foreign
0,168,2017,April,29,2,1,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,117.0,0,2,Couples,Foreign
0,140,2017,April,28,2,2,2,0.0,0,BB,Offline TA/TO,0,0,0,A,0,No Deposit,0,130.0,0,1,Couples,Foreign
0,30,2017,April,29,2,1,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,126.33,0,2,Couples,Foreign
0,222,2017,April,29,2,1,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,99.0,0,3,Couples,Foreign
0,30,2017,April,29,2,1,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,153.33,1,2,Couples,Foreign
0,118,2017,April,29,2,1,2,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,133.5,0,0,Couples,Foreign
0,109,2017,April,28,2,2,1,0.0,0,BB,Online TA,0,0,0,A,1,No Deposit,0,112.05,0,0,Solo,Foreign
0,27,2017,May,1,1,0,1,1.0,0,BB,Online TA,0,0,0,A,1,No Deposit,0,169.0,0,1,Other,Foreign
0,21,2017,April,29,2,1,1,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,129.67,0,1,Solo,Foreign
0,126,2017,April,27,2,3,2,0.0,0,BB,Direct,0,0,0,D,2,No Deposit,0,163.8,0,1,Couples,Foreign
0,168,2017,April,30,2,0,3,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,166.5,0,2,Family,Foreign
0,107,2017,April,28,2,2,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,119.25,0,0,Couples,Foreign
0,197,2017,April,27,2,3,3,0.0,0,BB,Online TA,0,0,0,D,2,No Deposit,0,162.98,0,2,Family,Foreign
0,0,2017,May,1,1,0,2,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,139.5,0,2,Couples,Foreign
0,28,2017,April,29,2,1,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,142.0,1,2,Couples,Foreign
0,19,2017,May,1,1,0,2,0.0,0,BB,Direct,0,0,0,A,0,No Deposit,0,117.0,0,1,Couples,Foreign
0,30,2017,April,29,2,1,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,126.33,1,0,Couples,Foreign
0,29,2017,April,28,2,2,2,0.0,0,SC,Online TA,0,0,0,A,2,No Deposit,0,123.5,0,3,Couples,Foreign
0,192,2017,April,30,2,0,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,117.0,0,0,Couples,Foreign
0,192,2017,April,30,2,0,2,0.0,0,BB,Online TA,0,0,0,A,1,No Deposit,0,117.0,0,0,Couples,Foreign
0,192,2017,April,30,2,0,2,0.0,0,BB,Online TA,0,0,0,A,1,No Deposit,0,117.0,0,0,Couples,Foreign
0,192,2017,April,30,2,0,2,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,130.5,0,0,Couples,Foreign
0,39,2017,April,28,2,2,2,0.0,0,BB,Offline TA/TO,0,0,0,A,2,No Deposit,0,130.0,0,0,Couples,Foreign
0,140,2017,April,28,2,2,2,0.0,0,BB,Offline TA/TO,0,0,0,D,3,No Deposit,0,170.0,0,0,Couples,Foreign
0,140,2017,April,28,2,2,2,0.0,0,BB,Offline TA/TO,0,0,0,D,0,No Deposit,0,130.0,0,0,Couples,Foreign
0,325,2017,May,1,1,0,1,0.0,0,BB,Direct,0,0,0,A,0,No Deposit,0,93.5,0,1,Solo,Foreign
0,327,2017,May,2,0,2,1,0.0,0,BB,Direct,0,0,0,A,2,No Deposit,0,93.5,0,1,Solo,Foreign
0,6,2017,April,25,2,5,1,0.0,0,BB,Direct,0,0,0,F,0,No Deposit,0,252.0,0,0,Solo,Foreign
0,138,2017,April,29,2,1,2,2.0,0,HB,Online TA,0,0,0,F,3,No Deposit,0,252.0,0,1,Family,Foreign
0,20,2017,April,28,2,2,2,0.0,0,BB,Online TA,0,0,0,A,1,No Deposit,0,148.5,0,1,Couples,Foreign
0,116,2017,April,28,2,2,3,0.0,0,BB,Online TA,0,0,0,E,2,No Deposit,0,155.25,0,2,Family,Foreign
0,325,2017,May,1,1,0,1,0.0,0,BB,Direct,0,0,0,A,0,No Deposit,0,93.5,0,0,Solo,Foreign
0,327,2017,May,2,0,2,1,0.0,0,BB,Direct,0,0,0,A,2,No Deposit,0,93.5,0,0,Solo,Foreign
0,37,2017,April,26,2,4,2,0.0,0,BB,Offline TA/TO,0,0,0,A,3,No Deposit,0,85.0,0,1,Couples,Foreign
0,192,2017,April,28,2,2,2,0.0,0,BB,Offline TA/TO,0,0,0,A,0,No Deposit,0,89.1,0,0,Couples,Foreign
0,6,2017,April,28,2,2,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,162.5,0,2,Couples,Foreign
0,111,2017,April,30,2,0,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,121.5,0,0,Couples,Foreign
0,14,2017,May,1,1,0,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,140.0,0,2,Couples,Foreign
0,166,2017,May,1,1,1,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,99.0,0,2,Couples,Foreign
0,47,2017,May,2,0,1,2,0.0,0,SC,Offline TA/TO,0,0,0,A,0,No Deposit,0,80.1,0,0,Couples,Foreign
0,256,2017,May,2,0,1,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,110.0,0,1,Couples,Foreign
0,8,2017,May,1,1,1,2,0.0,0,BB,Direct,0,0,0,A,0,No Deposit,0,128.0,0,2,Couples,Foreign
0,12,2017,April,30,2,1,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,153.33,0,1,Couples,Foreign
0,96,2017,May,1,1,1,2,0.0,0,BB,Direct,0,0,0,A,0,No Deposit,0,105.0,0,2,Couples,Foreign
0,0,2017,May,3,0,0,1,0.0,0,BB,Direct,1,0,0,A,0,No Deposit,0,0.0,0,1,Solo,Foreign
0,6,2017,May,2,0,1,1,0.0,0,BB,Corporate,0,0,0,A,0,No Deposit,0,95.0,0,0,Solo,Foreign
0,1,2017,April,30,2,1,2,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,183.33,0,1,Couples,Foreign
0,18,2017,April,30,2,1,2,0.0,0,BB,Direct,0,0,0,A,0,No Deposit,0,184.0,0,1,Couples,Foreign
0,104,2017,April,30,2,1,1,0.0,0,BB,Online TA,0,0,0,A,1,No Deposit,0,105.0,0,0,Solo,Foreign
0,23,2017,April,30,2,1,2,0.0,0,BB,Online TA,0,0,0,A,1,No Deposit,0,144.33,0,1,Couples,Foreign
0,27,2017,April,29,2,2,2,0.0,0,BB,Online TA,0,0,0,A,1,No Deposit,0,137.0,0,3,Couples,Foreign
0,104,2017,April,30,2,1,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,123.0,0,0,Couples,Foreign
0,144,2017,April,27,2,4,2,0.0,0,BB,Direct,0,0,0,D,0,No Deposit,0,124.5,0,0,Couples,Foreign
0,160,2017,April,29,2,2,2,1.0,0,BB,Online TA,0,0,0,A,1,No Deposit,0,135.0,0,2,Family,Foreign
0,174,2017,April,30,2,1,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,117.0,0,2,Couples,Foreign
0,27,2017,April,29,2,2,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,137.0,0,2,Couples,Foreign
0,105,2017,April,30,2,1,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,123.0,0,3,Couples,Foreign
0,78,2017,May,1,1,1,2,0.0,0,BB,Direct,0,0,0,A,0,No Deposit,0,108.0,0,3,Couples,Foreign
0,16,2017,May,1,1,1,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,120.0,0,2,Couples,Foreign
0,182,2017,April,30,2,1,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,90.09,0,1,Couples,Foreign
0,28,2017,April,29,2,2,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,137.0,0,3,Couples,Foreign
0,25,2017,April,30,2,1,2,0.0,0,SC,Online TA,0,0,0,A,1,No Deposit,0,141.0,0,2,Couples,Foreign
0,5,2017,May,1,1,1,3,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,220.0,0,2,Family,Foreign
0,60,2017,May,1,1,1,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,144.0,0,0,Couples,Foreign
0,14,2017,May,1,1,1,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,120.0,0,2,Couples,Foreign
0,9,2017,April,30,2,2,3,0.0,0,BB,Online TA,0,0,0,E,0,No Deposit,0,252.0,0,1,Family,Foreign
0,7,2017,May,2,0,2,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,150.0,0,2,Couples,Foreign
0,89,2017,May,1,1,2,2,0.0,0,BB,Offline TA/TO,0,0,0,D,0,No Deposit,0,99.57,0,0,Couples,Foreign
0,72,2017,May,1,1,2,1,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,79.2,0,0,Solo,Foreign
0,29,2017,April,30,2,2,2,0.0,0,BB,Direct,0,0,0,A,0,No Deposit,0,155.5,0,1,Couples,Foreign
0,0,2017,May,2,0,2,1,0.0,0,SC,Offline TA/TO,0,0,0,E,1,No Deposit,0,190.0,0,1,Solo,Foreign
0,0,2017,May,2,0,2,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,117.0,0,0,Couples,Foreign
0,206,2017,May,1,1,2,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,117.0,0,0,Couples,Foreign
0,4,2017,May,2,0,2,1,0.0,0,BB,Offline TA/TO,0,0,0,A,1,No Deposit,0,140.0,0,0,Solo,Foreign
0,13,2017,May,1,1,2,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,126.67,0,1,Couples,Foreign
0,18,2017,May,3,0,1,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,120.0,0,0,Couples,Foreign
0,12,2017,May,1,1,2,1,1.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,117.88,0,1,Other,Foreign
0,11,2017,August,22,0,1,1,0.0,0,SC,Online TA,1,0,1,A,1,No Deposit,0,140.0,0,0,Solo,Foreign
0,79,2017,May,1,1,2,2,0.0,0,BB,Offline TA/TO,0,0,0,A,0,No Deposit,0,98.1,0,1,Couples,Foreign
0,1,2017,May,2,0,2,1,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,133.0,0,1,Solo,Foreign
0,122,2017,April,30,2,2,2,0.0,0,BB,Direct,0,0,0,D,0,No Deposit,0,128.25,0,0,Couples,Foreign
0,7,2017,May,3,0,1,1,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,160.0,0,2,Solo,Foreign
0,132,2017,May,1,1,2,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,126.0,0,2,Couples,Foreign
0,19,2017,May,3,0,1,1,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,120.0,0,2,Solo,Foreign
0,19,2017,May,3,0,1,1,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,120.0,0,2,Solo,Foreign
0,4,2017,May,2,0,2,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,89.0,0,0,Couples,Foreign
0,81,2017,May,1,1,2,3,0.0,0,BB,Online TA,0,0,0,F,1,No Deposit,0,230.0,0,0,Family,Foreign
0,33,2017,May,2,0,2,2,0.0,0,BB,Offline TA/TO,0,0,0,A,0,No Deposit,0,99.0,0,0,Couples,Foreign
0,94,2017,April,30,2,2,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,123.75,0,1,Couples,Foreign
0,13,2017,May,2,0,2,1,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,92.0,0,1,Solo,Foreign
0,64,2017,May,1,1,2,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,144.0,0,1,Couples,Foreign
0,2,2017,May,3,0,1,2,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,180.0,0,1,Couples,Foreign
0,2,2017,May,3,0,1,2,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,180.0,0,2,Couples,Foreign
0,112,2017,April,29,2,3,2,0.0,0,BB,Direct,0,0,0,A,0,No Deposit,0,104.4,0,0,Couples,Foreign
0,77,2017,May,2,0,2,2,0.0,0,BB,Offline TA/TO,0,0,0,A,0,No Deposit,0,80.0,0,0,Couples,Foreign
0,29,2017,May,1,1,2,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,135.2,0,1,Couples,Foreign
0,65,2017,May,1,1,2,2,0.0,0,BB,Direct,0,0,0,A,1,No Deposit,0,141.2,0,0,Couples,Foreign
0,7,2017,May,1,1,2,2,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,144.0,0,1,Couples,Foreign
0,102,2017,April,29,2,3,2,2.0,0,BB,Direct,0,0,0,F,1,No Deposit,0,180.0,0,1,Family,Foreign
0,83,2017,May,1,1,2,2,0.0,0,SC,Offline TA/TO,0,0,0,A,0,No Deposit,0,80.1,0,0,Couples,Foreign
0,90,2017,May,1,1,2,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,108.0,0,1,Couples,Foreign
0,1,2017,May,2,0,2,1,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,160.0,0,0,Solo,Foreign
0,81,2017,May,2,0,2,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,117.0,0,1,Couples,Foreign
0,9,2017,May,2,0,2,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,89.0,0,1,Couples,Foreign
0,17,2017,May,1,1,2,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,140.0,0,1,Couples,Foreign
0,93,2017,May,1,1,2,2,0.0,0,BB,Offline TA/TO,0,0,0,A,0,No Deposit,0,89.1,0,0,Couples,Foreign
0,26,2017,May,1,1,2,2,0.0,0,BB,Offline TA/TO,0,0,0,A,0,No Deposit,0,99.0,0,0,Couples,Foreign
0,101,2017,May,1,1,2,1,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,117.0,0,1,Solo,Foreign
0,17,2017,May,1,1,2,1,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,120.0,0,1,Solo,Foreign
0,103,2017,April,30,2,2,2,0.0,0,BB,Offline TA/TO,0,0,0,A,0,No Deposit,0,85.0,0,0,Couples,Foreign
0,103,2017,April,30,2,2,2,0.0,0,BB,Offline TA/TO,0,0,0,A,0,No Deposit,0,85.0,0,0,Couples,Foreign
0,93,2017,May,1,1,2,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,126.0,0,2,Couples,Foreign
0,2,2017,May,4,1,3,2,0.0,0,SC,Online TA,0,0,0,A,1,No Deposit,0,150.0,0,1,Couples,Foreign
0,118,2017,May,1,1,3,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,126.0,0,0,Couples,Foreign
0,200,2017,May,2,0,3,2,0.0,0,HB,Online TA,0,0,0,D,0,No Deposit,0,164.7,0,1,Couples,Foreign
0,58,2017,May,1,1,3,2,1.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,162.0,0,1,Family,Foreign
0,175,2017,May,2,0,3,1,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,90.0,0,2,Solo,Foreign
0,86,2017,May,2,0,3,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,97.02,0,1,Couples,Foreign
0,82,2017,May,2,0,3,2,0.0,0,BB,Offline TA/TO,0,0,0,A,0,No Deposit,0,89.1,0,0,Couples,Foreign
0,6,2017,May,2,0,3,1,0.0,0,BB,Corporate,0,0,0,A,0,No Deposit,0,95.0,0,0,Solo,Foreign
0,14,2017,May,3,0,2,1,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,140.0,0,2,Solo,Foreign
0,50,2017,May,1,1,3,2,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,153.0,0,2,Couples,Foreign
0,13,2017,May,3,0,2,1,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,112.0,0,1,Solo,Foreign
0,17,2017,May,1,1,3,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,140.0,0,1,Couples,Foreign
0,46,2017,May,2,0,3,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,152.1,0,2,Couples,Foreign
0,6,2017,May,4,0,1,1,0.0,0,BB,Direct,0,0,0,D,0,No Deposit,0,175.0,0,0,Solo,Foreign
0,7,2017,May,1,1,3,1,0.0,0,BB,Online TA,0,0,0,E,0,No Deposit,0,210.0,0,0,Solo,Foreign
0,175,2017,May,1,1,3,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,99.0,0,2,Couples,Foreign
0,36,2017,May,3,0,2,2,0.0,0,BB,Direct,0,0,0,A,0,No Deposit,0,134.1,0,0,Couples,Foreign
0,67,2017,May,2,0,3,2,0.0,0,BB,Groups,0,0,0,A,0,No Deposit,0,120.0,0,0,Couples,Foreign
0,5,2017,May,1,1,3,2,0.0,0,BB,Direct,0,0,0,D,0,No Deposit,0,175.0,0,0,Couples,Foreign
0,102,2017,May,2,0,3,2,0.0,0,BB,Offline TA/TO,0,0,0,A,0,No Deposit,0,85.0,0,0,Couples,Foreign
0,1,2017,May,4,0,1,2,2.0,0,BB,Online TA,0,0,0,F,1,No Deposit,0,252.0,0,0,Family,Foreign
0,210,2017,May,1,1,3,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,117.0,0,2,Couples,Foreign
0,8,2017,May,4,0,1,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,89.0,0,0,Couples,Foreign
0,89,2017,May,2,0,3,2,0.0,0,BB,Online TA,0,0,0,A,2,No Deposit,0,126.0,0,1,Couples,Foreign
0,92,2017,May,2,0,3,2,0.0,0,BB,Direct,0,0,0,A,0,No Deposit,0,108.0,0,1,Couples,Foreign
0,157,2017,May,1,1,3,2,0.0,0,HB,Direct,0,0,0,A,1,No Deposit,0,134.25,0,2,Couples,Foreign
0,104,2017,May,2,0,3,2,0.0,0,BB,Direct,0,0,0,A,0,No Deposit,0,108.0,0,0,Couples,Foreign
0,64,2017,May,2,0,3,2,0.0,0,BB,Offline TA/TO,0,0,0,A,0,No Deposit,0,89.1,0,0,Couples,Foreign
0,35,2017,May,1,1,3,2,0.0,0,BB,Offline TA/TO,0,0,0,A,0,No Deposit,0,99.0,0,0,Couples,Foreign
0,1,2017,May,3,0,2,2,0.0,0,SC,Direct,0,0,0,A,0,No Deposit,0,150.0,0,0,Couples,Foreign
0,96,2017,May,1,1,3,2,0.0,0,BB,Offline TA/TO,0,0,0,A,0,No Deposit,0,85.0,0,0,Couples,Foreign
0,16,2017,May,3,0,2,2,0.0,0,BB,Online TA,0,0,0,A,1,No Deposit,0,140.0,0,1,Couples,Foreign
0,67,2017,May,2,0,3,2,0.0,0,BB,Groups,0,0,0,A,0,No Deposit,0,120.0,0,0,Couples,Foreign
0,90,2017,May,2,0,3,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,97.02,0,0,Couples,Foreign
0,67,2017,May,2,0,3,2,0.0,0,BB,Groups,0,0,0,A,0,No Deposit,0,120.0,0,0,Couples,Foreign
0,137,2017,April,30,2,3,2,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,137.7,0,3,Couples,Foreign
0,143,2017,May,2,0,3,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,126.0,0,2,Couples,Foreign
0,96,2017,May,1,1,3,2,0.0,0,BB,Offline TA/TO,0,0,0,A,0,No Deposit,0,89.1,0,0,Couples,Foreign
0,71,2017,May,1,1,3,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,108.0,0,1,Couples,Foreign
0,16,2017,May,1,1,3,2,1.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,144.4,0,1,Family,Foreign
0,207,2017,May,2,0,3,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,117.0,0,2,Couples,Foreign
0,27,2017,May,2,0,3,2,0.0,0,BB,Offline TA/TO,0,0,0,A,0,No Deposit,0,99.0,0,0,Couples,Foreign
0,67,2017,May,2,0,3,1,0.0,0,BB,Groups,0,0,0,A,1,No Deposit,0,110.0,0,0,Solo,Foreign
0,27,2017,April,29,2,4,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,141.0,0,3,Couples,Foreign
0,37,2017,May,3,0,2,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,149.0,0,1,Couples,Foreign
0,70,2017,May,1,1,3,2,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,123.0,0,0,Couples,Foreign
0,30,2017,May,1,1,3,2,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,179.0,0,0,Couples,Foreign
0,111,2017,May,3,0,2,2,0.0,0,BB,Offline TA/TO,0,0,0,A,0,No Deposit,0,89.1,0,1,Couples,Foreign
0,67,2017,May,2,0,3,2,0.0,0,BB,Groups,0,0,0,A,0,No Deposit,0,120.0,0,0,Couples,Foreign
0,15,2017,May,3,0,2,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,120.0,0,2,Couples,Foreign
0,20,2017,May,4,0,1,1,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,130.0,0,1,Solo,Foreign
0,311,2017,May,4,0,1,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,109.8,0,2,Couples,Foreign
0,0,2017,May,4,0,1,2,0.0,0,BB,Direct,0,0,0,A,0,No Deposit,0,142.0,0,0,Couples,Foreign
0,7,2017,May,4,0,1,2,0.0,0,BB,Online TA,0,0,0,A,1,No Deposit,0,150.0,0,3,Couples,Foreign
0,58,2017,May,1,1,3,2,0.0,0,HB,Direct,0,0,0,D,1,No Deposit,0,189.5,0,3,Couples,Foreign
0,5,2017,May,1,1,3,2,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,180.0,0,2,Couples,Foreign
0,27,2017,May,2,0,3,2,0.0,0,BB,Direct,0,0,0,E,2,No Deposit,0,204.0,0,0,Couples,Foreign
0,50,2017,May,1,1,3,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,126.0,0,1,Couples,Foreign
0,58,2017,May,2,0,3,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,115.2,0,0,Couples,Foreign
0,17,2017,May,2,0,3,2,0.0,0,SC,Online TA,0,0,0,A,0,No Deposit,0,120.0,0,2,Couples,Foreign
0,55,2017,May,4,0,1,3,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,189.0,0,1,Family,Foreign
0,17,2017,May,4,0,1,2,0.0,0,BB,Direct,0,0,0,A,1,No Deposit,0,130.0,0,0,Couples,Foreign
0,89,2017,May,1,1,3,2,0.0,0,BB,Online TA,0,0,0,A,0,No Deposit,0,92.17,0,1,Couples,Foreign
0,8,2017,May,2,0,3,2,0.0,0,BB,Online TA,0,0,0,D,0,No Deposit,0,180.0,0,1,Couples,Foreign
0,17,2017,April,27,2,6,1,0.0,0,SC,Offline TA/TO,0,0,0,D,3,No Deposit,0,0.0,0,0,Solo,Foreign
